,activity_id,avg_round_time,date,enemy_score,map_image,map_name,play_time,score,standing,sweaty?,team
0,5241036381,89.88888888888889,2016-07-15 15:50:48-04:00,4.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,809.0,5.0,Victory,True,Alpha
1,5240981303,94.71428571428571,2016-07-15 15:38:38-04:00,2.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,663.0,5.0,Victory,False,Alpha
2,5240934827,70.125,2016-07-15 15:28:29-04:00,5.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,561.0,3.0,Defeat,True,Alpha
3,5240900182,73.8,2016-07-15 15:21:12-04:00,0.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,369.0,5.0,Victory,False,Bravo
4,5240871492,75.66666666666667,2016-07-15 15:08:21-04:00,4.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,681.0,5.0,Victory,True,Alpha
5,5240825533,80.6,2016-07-15 15:00:09-04:00,0.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,403.0,5.0,Victory,False,Alpha
6,5240797466,96.77777777777777,2016-07-15 14:44:28-04:00,4.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,871.0,5.0,Victory,True,Bravo
7,5240739981,57.6,2016-07-15 14:38:26-04:00,0.0,/img/theme/destiny/bgs/pgcrs/crucible_twilight_gap_2.jpg,Twilight Gap,288.0,5.0,Victory,False,Alpha
