,activity_id,assists,date,game_N,k_d,map_hash,map_name,map_path,pclass,play_time,player,score,standing,team,kills,deaths,rezzes,rezzed,orbs_gen,orbs_gath,long_life,avg_life,max_k_spree,best_weap,avg_k_dist,first_blood,never_say_die,from_the_brink,back_in_action,wrecking_ball,ace,close_call,annil,ar_kills,ar_hshots,hc_kills,hc_hshots,pr_kills,pr_hshots,scout_kills,scout_hshots,sniper_kills,sniper_hshots,shotg_kills,shotg_hshots,fr_kills,side_kills,rocket_kills,hmg_kills,melees,grenades,supers
26,5187483457,2.0,2016-07-02T04:03:26Z,4,2.33333333333,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,315.0,igordennis,4,Victory,Bravo,7.0,3.0,0.0,2.0,0.0,1.0,29.0,77.5,2.0,8.0,23.7142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0
27,5187483457,2.0,2016-07-02T04:03:26Z,4,0.166666666667,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,315.0,Entirety-,0,Defeat,Alpha,1.0,6.0,0.0,1.0,0.0,0.0,40.0,44.5714285714,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
28,5187483457,0.0,2016-07-02T04:03:26Z,4,0.2,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,315.0,croh1033,0,Defeat,Alpha,1.0,5.0,2.0,0.0,0.0,0.0,72.0,52.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
29,5187483457,1.0,2016-07-02T04:03:26Z,4,0.166666666667,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Warlock,315.0,E-Thin852,0,Defeat,Alpha,1.0,6.0,0.0,1.0,0.0,0.0,30.0,44.8571428571,1.0,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0
30,5187332838,1.0,2016-07-02T03:11:20Z,5,0.666666666667,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,594.0,JohnOfMars,4,Tie,Bravo,6.0,9.0,0.0,3.0,2.0,0.0,44.0,59.1,2.0,5.0,10.6666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0,0.0,1.0,1.0
31,5187332838,2.0,2016-07-02T03:11:20Z,5,0.5,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Titan,594.0,XpYoungbroxx123,4,Tie,Alpha,4.0,8.0,1.0,2.0,1.0,0.0,51.0,65.4444444444,2.0,8.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,1.0
32,5187332838,3.0,2016-07-02T03:11:20Z,5,0.875,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,594.0,XpLiCiTOnE,4,Tie,Bravo,7.0,8.0,1.0,2.0,1.0,0.0,61.0,65.8888888889,2.0,2.0,14.8571428571,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,1.0
33,5187332838,0.0,2016-07-02T03:11:20Z,5,1.14285714286,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,594.0,igordennis,4,Tie,Bravo,8.0,7.0,5.0,1.0,1.0,2.0,45.0,73.625,3.0,8.0,16.75,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0,1.0,2.0,2.0
34,5187332838,1.0,2016-07-02T03:11:20Z,5,2.6,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,594.0,youngkiller_77,4,Tie,Alpha,13.0,5.0,2.0,0.0,1.0,3.0,86.0,98.1666666667,4.0,4.0,12.9230769231,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,3.0,1.0
35,5187332838,4.0,2016-07-02T03:11:20Z,5,0.875,3101475152,Firebase Delphi,/img/theme/destiny/bgs/pgcrs/crucible_firebase_delphi.jpg,Hunter,594.0,Tonyx429,4,Tie,Alpha,7.0,8.0,2.0,3.0,3.0,0.0,37.0,65.6666666667,2.0,2.0,10.5714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0
