,activity_id,assists,game_N,k_d,pclass,play_time,player,score,standing,team,kills,deaths,rezzes,rezzed,orbs_gen,orbs_gath,long_life,avg_life,max_k_spree,best_weap,avg_k_dist,first_blood,never_say_die,from_the_brink,back_in_action,wrecking_ball,ace,close_call,annil,ar_kills,ar_hshots,hc_kills,hc_hshots,pr_kills,pr_hshots,scout_kills,scout_hshots,sniper_kills,sniper_hshots,shotg_kills,shotg_hshots,fr_kills,side_kills,rocket_kills,hmg_kills,melees,grenades,supers
0,5051781495,1.0,1,4.0,Titan,306.0,JohnOfMars,4,Victory,Bravo,4.0,1.0,1.0,1.0,0.0,0,32.0,150.5,0,1.0,16.75,1.0,0,0,0,0,0,1.0,0,2.0,1.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,2.0,0,0.0,0,0.0
1,5051781495,1.0,1,4.0,Hunter,306.0,XpLiCiTOnE,4,Victory,Bravo,4.0,1.0,2.0,1.0,0.0,0,30.0,151.5,0,2.0,16.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0,0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0.0
2,5051781495,2.0,1,2.33333333333,Hunter,306.0,igordennis,4,Victory,Bravo,7.0,3.0,1.0,2.0,1.0,0,30.0,75.0,0,1.0,17.8571428571,0.0,0,0,0,0,0,0.0,0,2.0,2.0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0,2.0
3,5051781495,0.0,1,0.6,Warlock,306.0,BlueRain60,0,Defeat,Alpha,3.0,5.0,0.0,0.0,0.0,0,29.0,50.8333333333,0,8.0,22.6666666667,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0,0.0
4,5051781495,0.0,1,0.2,Warlock,306.0,ShadowsFall77,0,Defeat,Alpha,1.0,5.0,0.0,0.0,0.0,0,38.0,50.5,0,5.0,3.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,0,0.0
5,5051781495,0.0,1,0.2,Hunter,306.0,xSAVAGEx_GetHigh,0,Defeat,Alpha,1.0,5.0,0.0,0.0,0.0,0,50.0,50.5,0,8.0,35.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0.0,0,0,0,0.0,0,0.0,0,0.0
